id,site,is_active,is_new,first_date,last_date,days_online,url,type,nb_units,nb_units_residential,nb_units_commercial,lat,lng,address,city,borough,first_price,last_price,is_price_changed,potential_revenue
24697956,centris,0,0,2020-03-07,2020-04-06,30,https://www.centris.ca/en/5plex~for-sale~montreal-lasalle/24697956?view=Summary,Quintuplex,5.0,,,45.42817368,-73.59713432,"49, 9e Avenue",Montréal,LaSalle,719000.0,719000.0,0,36372.0
20344935,centris,0,0,2020-03-07,2020-03-29,22,https://www.centris.ca/en/triplexes~for-sale~montreal-saint-leonard/20344935?view=Summary,Triplex,3.0,,,45.59540015,-73.58924747,"6205 - 6207A, boulevard Robert",Montréal,Saint-Léonard,689900.0,689900.0,0,38280.0
10859436,centris,0,0,2020-03-07,2020-04-06,30,https://www.centris.ca/en/triplexes~for-sale~montreal-rosemont-la-petite-patrie/10859436?view=Summary,Triplex,3.0,,,45.576154,-73.57077,"6630 - 6634, 44e Avenue",Montréal,Rosemont/La Petite-Patrie,789000.0,749000.0,1,46140.0
18937041,centris,0,0,2020-03-07,2020-03-29,22,https://www.centris.ca/en/4plex~for-sale~montreal-ahuntsic-cartierville/18937041?view=Summary,Quadruplex,4.0,,,45.573312,-73.655339,"10651 - 10655, Avenue De Lorimier",Montréal,Ahuntsic-Cartierville,1049000.0,1049000.0,0,51000.0
28667262,centris,0,0,2020-03-07,2020-03-29,22,https://www.centris.ca/en/duplexes~for-sale~montreal-mercier-hochelaga-maisonneuve/28667262?view=Summary,Duplex,2.0,,,45.546197,-73.549818,"2318 - 2320, Rue Joliette",Montréal,Mercier/Hochelaga-Maisonneuve,679000.0,679000.0,0,32820.0
27369791,centris,1,0,2020-03-07,2020-05-28,82,https://www.centris.ca/en/triplexes~for-sale~montreal-le-sud-ouest/27369791?view=Summary,Triplex,3.0,,,45.464342,-73.582952,"5401 - 5405, Rue York",Montréal,Le Sud-Ouest,722000.0,667000.0,1,35100.0
12274246,centris,0,0,2020-03-07,2020-05-13,67,https://www.centris.ca/en/duplexes~for-sale~montreal-riviere-des-prairies-pointe-aux-trembles/12274246?view=Summary,Duplex,2.0,,,45.638299,-73.494486,"713 - 715, 7e Avenue",Montréal,Rivière-des-Prairies/Pointe-aux-Trembles,429900.0,429900.0,0,27240.0
21186675,centris,0,0,2020-03-07,2020-05-09,63,https://www.centris.ca/en/duplexes~for-sale~montreal-lachine/21186675?view=Summary,Duplex,2.0,,,45.444263,-73.67217600000002,"787 - 789, 9e Avenue",Montréal,Lachine,535000.0,535000.0,0,20196.0
28675490,centris,0,0,2020-03-07,2020-04-24,48,https://www.centris.ca/en/4plex~for-sale~montreal-lachine/28675490?view=Summary,Quadruplex,4.0,,,45.44513287,-73.67461439,"1180 - 1184, Rue Sherbrooke",Montréal,Lachine,669000.0,669000.0,0,41700.0
24437476,centris,1,0,2020-03-07,2020-05-28,82,https://www.centris.ca/en/triplexes~for-sale~montreal-montreal-nord/24437476?view=Summary,Triplex,3.0,,,45.586063,-73.652599,"11215 - 11219, Avenue Cadieux",Montréal,Montréal-Nord,449000.0,449000.0,0,24060.0
11911778,centris,0,0,2020-03-07,2020-05-16,70,https://www.centris.ca/en/4plex~for-sale~montreal-lachine/11911778?view=Summary,Quadruplex,4.0,,,45.445284,-73.653879,"76 - 82, Avenue Rolland",Montréal,Lachine,629000.0,612000.0,1,28920.0
12806669,centris,1,0,2020-03-07,2020-05-28,82,https://www.centris.ca/en/4plex~for-sale~montreal-mercier-hochelaga-maisonneuve/12806669?view=Summary,Quadruplex,4.0,,,45.558222,-73.528972,"5036, Rue Sainte-Catherine Est",Montréal,Mercier/Hochelaga-Maisonneuve,639000.0,639000.0,0,35760.0
28787022,centris,1,0,2020-03-07,2020-05-28,82,https://www.centris.ca/en/4plex~for-sale~montreal-rosemont-la-petite-patrie/28787022?view=Summary,Quadruplex,4.0,,,45.533011,-73.60819599999998,"6602 - 6608, Rue Alma",Montréal,Rosemont/La Petite-Patrie,898000.0,898000.0,0,37320.0
9992020,centris,0,0,2020-03-07,2020-03-29,22,https://www.centris.ca/en/triplexes~for-sale~montreal-ahuntsic-cartierville/9992020?view=Summary,Triplex,3.0,,,45.53984477,-73.70247483,"12141 - 12145, Rue Joseph-Casavant",Montréal,Ahuntsic-Cartierville,699000.0,699000.0,0,34620.0
21911103,centris,1,0,2020-03-07,2020-05-28,82,https://www.centris.ca/en/triplexes~for-sale~montreal-saint-laurent/21911103?view=Summary,Triplex,3.0,,,45.527337,-73.691851,"2020 - 2024, Rue Dutrisac",Montréal,Saint-Laurent,719000.0,719000.0,0,33060.0
24439842,centris,1,0,2020-03-07,2020-05-28,82,https://www.centris.ca/en/duplexes~for-sale~montreal-saint-laurent/24439842?view=Summary,Duplex,2.0,,,45.526638,-73.68150108,"1555 - 1557, Rue Couvrette",Montréal,Saint-Laurent,750000.0,720000.0,1,34200.0
17761003,centris,1,0,2020-03-07,2020-05-28,82,https://www.centris.ca/en/triplexes~for-sale~montreal-mercier-hochelaga-maisonneuve/17761003?view=Summary,Triplex,3.0,,,45.58805,-73.514678,"1840 - 1844, Rue Lepailleur",Montréal,Mercier/Hochelaga-Maisonneuve,460000.0,460000.0,0,26280.0
15517019,centris,1,0,2020-03-07,2020-05-28,82,https://www.centris.ca/en/4plex~for-sale~montreal-villeray-saint-michel-parc-extension/15517019?view=Summary,Quadruplex,4.0,,,45.554471,-73.60045500000003,"7142 - 7146, 1re Avenue",Montréal,Villeray/Saint-Michel/Parc-Extension,1175000.0,1069000.0,1,54480.0
22256317,centris,1,0,2020-03-07,2020-05-28,82,https://www.centris.ca/en/duplexes~for-sale~montreal-rosemont-la-petite-patrie/22256317?view=Summary,Duplex,2.0,,,45.541637,-73.589539,"5863 - 5865, Rue Chabot",Montréal,Rosemont/La Petite-Patrie,1250000.0,1250000.0,0,36600.0
15517563,centris,0,0,2020-03-07,2020-04-01,25,https://www.centris.ca/en/5plex~for-sale~montreal-lasalle/15517563?view=Summary,Quintuplex,5.0,,,45.435906,-73.641075,"2566 - 2572A, Avenue Dollard",Montréal,LaSalle,889000.0,889000.0,0,41400.0
28153210,centris,1,0,2020-03-07,2020-05-28,82,https://www.centris.ca/en/triplexes~for-sale~montreal-villeray-saint-michel-parc-extension/28153210?view=Summary,Triplex,3.0,,,45.573494,-73.627434,"9105 - 9109, 13e Avenue",Montréal,Villeray/Saint-Michel/Parc-Extension,528000.0,528000.0,0,28440.0
12995858,centris,0,0,2020-03-07,2020-03-29,22,https://www.centris.ca/en/duplexes~for-sale~montreal-le-sud-ouest/12995858?view=Summary,Duplex,2.0,,,45.46103400000001,-73.597578,"2433 - 2435, Rue Denonville",Montréal,Le Sud-Ouest,529000.0,529000.0,0,22800.0
20086946,centris,0,0,2020-03-07,2020-03-29,22,https://www.centris.ca/en/5plex~for-sale~montreal-saint-leonard/20086946?view=Summary,Quintuplex,5.0,,,45.59812,-73.591223,"6393 - 6399, Rue Belleau",Montréal,Saint-Léonard,899000.0,899000.0,0,56568.0
16023686,centris,1,0,2020-03-07,2020-05-28,82,https://www.centris.ca/en/duplexes~for-sale~montreal-cote-des-neiges-notre-dame-de-grace/16023686?view=Summary,Duplex,2.0,,,45.46741932,-73.60991700000002,"989 - 991, Avenue Wilson",Montréal,Côte-des-Neiges/Notre-Dame-de-Grâce,799000.0,799000.0,0,23220.0
12741572,centris,1,0,2020-03-07,2020-05-28,82,https://www.centris.ca/en/4plex~for-sale~montreal-villeray-saint-michel-parc-extension/12741572?view=Summary,Quadruplex,4.0,,,45.56505,-73.58936800000002,"7037 - 7041, 22e Avenue",Montréal,Villeray/Saint-Michel/Parc-Extension,874900.0,874900.0,0,31884.0
19399222,centris,1,0,2020-03-07,2020-05-28,82,https://www.centris.ca/en/4plex~for-sale~montreal-lasalle/19399222?view=Summary,Quadruplex,4.0,,,45.42782347,-73.596352,"96A - 98A, 9e Avenue",Montréal,LaSalle,749000.0,749000.0,0,36756.0
14651709,centris,0,0,2020-03-07,2020-05-01,55,https://www.centris.ca/en/triplexes~for-sale~montreal-le-sud-ouest/14651709?view=Summary,Triplex,3.0,,,45.47792139,-73.58864422,"768 - 774, Rue Saint-Ferdinand",Montréal,Le Sud-Ouest,779000.0,779000.0,0,32640.0
11785515,centris,1,0,2020-03-07,2020-05-28,82,https://www.centris.ca/en/4plex~for-sale~montreal-ville-marie/11785515?view=Summary,Quadruplex,4.0,,,45.522345,-73.56144599999998,"1313 - 1319, Rue Ontario Est",Montréal,Ville-Marie,1284000.0,1284000.0,0,75132.0
12026571,centris,0,0,2020-03-07,2020-05-27,81,https://www.centris.ca/en/4plex~for-sale~montreal-l-ile-bizard-sainte-genevieve/12026571?view=Summary,Quadruplex,4.0,,,45.47178,-73.877767,"144, Rue Saint-Jean-Baptiste",Montréal,L'Île-Bizard/Sainte-Geneviève,749000.0,745000.0,1,51264.0
26762837,centris,0,0,2020-03-07,2020-05-14,68,https://www.centris.ca/en/duplexes~for-sale~montreal-ahuntsic-cartierville/26762837?view=Summary,Duplex,2.0,,,45.540614,-73.67298100000002,"10465 - 10467, Terrasse Fleury",Montréal,Ahuntsic-Cartierville,649000.0,649000.0,0,30240.0
17025979,centris,0,0,2020-03-07,2020-03-29,22,https://www.centris.ca/en/triplexes~for-sale~montreal-rosemont-la-petite-patrie/17025979?view=Summary,Triplex,3.0,,,45.547003,-73.591925,"6364 - 6368, Rue des Écores",Montréal,Rosemont/La Petite-Patrie,1050000.0,1050000.0,0,41280.0
10769507,centris,0,0,2020-03-07,2020-03-29,22,https://www.centris.ca/en/triplexes~for-sale~montreal-ahuntsic-cartierville/10769507?view=Summary,Triplex,3.0,,,45.57420035,-73.65441899999998,"10610, Rue Parthenais",Montréal,Ahuntsic-Cartierville,668000.0,668000.0,0,26832.0
25508638,centris,0,0,2020-03-07,2020-04-22,46,https://www.centris.ca/en/duplexes~for-sale~montreal-montreal-nord/25508638?view=Summary,Duplex,2.0,,,45.6026034,-73.63499058,"11700 - 11702, Avenue Pigeon",Montréal,Montréal-Nord,489000.0,489000.0,0,26820.0
21027076,centris,0,0,2020-03-07,2020-03-29,22,https://www.centris.ca/en/duplexes~for-sale~montreal-saint-leonard/21027076?view=Summary,Duplex,2.0,,,45.5859118,-73.57769646,"7405 - 7407, Rue Brucy",Montréal,Saint-Léonard,699900.0,699900.0,0,34800.0
12195366,centris,1,0,2020-03-07,2020-05-28,82,https://www.centris.ca/en/triplexes~for-sale~montreal-rosemont-la-petite-patrie/12195366?view=Summary,Triplex,3.0,,,45.533525,-73.616227,"7044 - 7048, boulevard Saint-Laurent",Montréal,Rosemont/La Petite-Patrie,1349000.0,1349000.0,0,66600.0
12125045,centris,0,0,2020-03-07,2020-03-29,22,https://www.centris.ca/en/duplexes~for-sale~montreal-villeray-saint-michel-parc-extension/12125045?view=Summary,Duplex,2.0,,,45.552173,-73.61903000000002,"8050 - 8052, Rue Marquette",Montréal,Villeray/Saint-Michel/Parc-Extension,629000.0,629000.0,0,36600.0
14296724,centris,0,0,2020-03-07,2020-04-21,45,https://www.centris.ca/en/duplexes~for-sale~montreal-saint-laurent/14296724?view=Summary,Duplex,2.0,,,45.51378,-73.679694,"904 - 906, Rue Saint-Germain",Montréal,Saint-Laurent,749000.0,749000.0,0,37200.0
13309288,centris,1,0,2020-03-07,2020-05-28,82,https://www.centris.ca/en/triplexes~for-sale~westmount/13309288?view=Summary,Triplex,3.0,,,45.486369,-73.59340300000002,"377 - 381, Avenue Clarke",Montréal,Westmount,2300000.0,2300000.0,0,104280.0
9645510,centris,1,0,2020-03-07,2020-05-28,82,https://www.centris.ca/en/duplexes~for-sale~montreal-ahuntsic-cartierville/9645510?view=Summary,Duplex,2.0,,,45.539959,-73.645522,"8847 - 8849, Rue Waverly",Montréal,Ahuntsic-Cartierville,895000.0,959000.0,1,48000.0
10029682,centris,0,0,2020-03-07,2020-05-21,75,https://www.centris.ca/en/triplexes~for-sale~montreal-ahuntsic-cartierville/10029682?view=Summary,Triplex,3.0,,,45.56224635,-73.66056329,"10505 - 10509, Avenue Christophe-Colomb",Montréal,Ahuntsic-Cartierville,829000.0,829000.0,0,41028.0
10928395,centris,1,0,2020-03-07,2020-05-28,82,https://www.centris.ca/en/duplexes~for-sale~hampstead/10928395?view=Summary,Duplex,2.0,,,45.483307,-73.655478,"114 - 116, Place Aldred",Montréal,Hampstead,1099000.0,1099000.0,0,52920.0
16726714,centris,0,0,2020-03-07,2020-04-06,30,https://www.centris.ca/en/duplexes~for-sale~montreal-le-sud-ouest/16726714?view=Summary,Duplex,2.0,,,45.458784,-73.59214300000002,"2034 - 2036, Rue De Biencourt",Montréal,Le Sud-Ouest,579000.0,579000.0,0,28200.0
21766448,centris,1,0,2020-03-07,2020-05-28,82,https://www.centris.ca/en/duplexes~for-sale~montreal-rosemont-la-petite-patrie/21766448?view=Summary,Duplex,2.0,,,45.562206,-73.574178,"5966 - 5968, 24e Avenue",Montréal,Rosemont/La Petite-Patrie,589000.0,589000.0,0,15240.0
11313597,centris,0,0,2020-03-07,2020-03-29,22,https://www.centris.ca/en/triplexes~for-sale~montreal-mercier-hochelaga-maisonneuve/11313597?view=Summary,Triplex,3.0,,,45.545051,-73.53879,"1455 - 1459, Rue Nicolet",Montréal,Mercier/Hochelaga-Maisonneuve,689000.0,689000.0,0,35400.0
26185603,centris,0,0,2020-03-07,2020-03-29,22,https://www.centris.ca/en/4plex~for-sale~montreal-mercier-hochelaga-maisonneuve/26185603?view=Summary,Quadruplex,4.0,,,45.60954148,-73.525949,"3295 - 3299, Rue Bolduc",Montréal,Mercier/Hochelaga-Maisonneuve,689900.0,689900.0,0,47280.0
17488566,centris,1,0,2020-03-07,2020-05-28,82,https://www.centris.ca/en/triplexes~for-sale~montreal-ahuntsic-cartierville/17488566?view=Summary,Triplex,3.0,,,45.554952,-73.628795,"8521 - 8527, Avenue André-Grasset",Montréal,Ahuntsic-Cartierville,1189000.0,1189000.0,0,42720.0
18448476,centris,1,0,2020-03-07,2020-05-28,82,https://www.centris.ca/en/triplexes~for-sale~montreal-montreal-nord/18448476?view=Summary,Triplex,3.0,,,45.587632,-73.641482,"10815, Avenue de Rome",Montréal,Montréal-Nord,559000.0,559000.0,0,30000.0
17399364,centris,0,0,2020-03-07,2020-03-29,22,https://www.centris.ca/en/4plex~for-sale~montreal-saint-leonard/17399364?view=Summary,Quadruplex,4.0,,,45.587037,-73.61066600000002,"4985 - 4989, boulevard Lavoisier",Montréal,Saint-Léonard,920000.0,920000.0,0,43800.0
25250837,centris,0,0,2020-03-07,2020-05-01,55,https://www.centris.ca/en/triplexes~for-sale~montreal-rosemont-la-petite-patrie/25250837?view=Summary,Triplex,3.0,,,45.52960245,-73.60876227,"6459 - 6463, Rue Clark",Montréal,Rosemont/La Petite-Patrie,898000.0,849000.0,1,120020.0
24945652,centris,1,0,2020-03-07,2020-05-28,82,https://www.centris.ca/en/triplexes~for-sale~montreal-outremont/24945652?view=Summary,Triplex,3.0,,,45.51617527,-73.62485,"1042 - 1046, Avenue Pratt",Montréal,Outremont,1349000.0,1349000.0,0,33540.0
20293448,centris,1,0,2020-03-07,2020-05-28,82,https://www.centris.ca/en/duplexes~for-sale~montreal-villeray-saint-michel-parc-extension/20293448?view=Summary,Duplex,2.0,,,45.57130529,-73.637451,"9410 - 9412, Rue D'Iberville",Montréal,Villeray/Saint-Michel/Parc-Extension,449000.0,449000.0,0,27480.0
12477477,centris,1,0,2020-03-07,2020-05-28,82,https://www.centris.ca/en/duplexes~for-sale~pointe-claire/12477477?view=Summary,Duplex,2.0,,,45.43214337,-73.83198909,"63 - 63A, Avenue de la Pointe-Claire",Montréal,Pointe-Claire,699000.0,697000.0,1,22200.0
17366970,centris,1,0,2020-03-07,2020-05-28,82,https://www.centris.ca/en/5plex~for-sale~montreal-saint-leonard/17366970?view=Summary,Quintuplex,5.0,,,45.597492,-73.6027,"5983 - 5989A, Rue Honoré-Mercier",Montréal,Saint-Léonard,1149000.0,1149000.0,0,52800.0
26334116,centris,1,0,2020-03-07,2020-05-28,82,https://www.centris.ca/en/4plex~for-sale~montreal-lachine/26334116?view=Summary,Quadruplex,4.0,,,45.43963400000001,-73.687272,"2581 - 2587, Croissant de Holon",Montréal,Lachine,860000.0,860000.0,0,43080.0
20471349,centris,0,0,2020-03-07,2020-05-01,55,https://www.centris.ca/en/triplexes~for-sale~montreal-cote-des-neiges-notre-dame-de-grace/20471349?view=Summary,Triplex,3.0,,,45.48806666,-73.64674000000002,"6369 - 6373, Avenue Clanranald",Montréal,Côte-des-Neiges/Notre-Dame-de-Grâce,870000.0,870000.0,0,33960.0
22831838,centris,0,0,2020-03-07,2020-03-29,22,https://www.centris.ca/en/duplexes~for-sale~montreal-villeray-saint-michel-parc-extension/22831838?view=Summary,Duplex,2.0,,,45.57363685,-73.63704489,"2670 - 2672, Avenue Charland",Montréal,Villeray/Saint-Michel/Parc-Extension,469000.0,469000.0,0,32040.0
9447898,centris,0,0,2020-03-07,2020-05-10,64,https://www.centris.ca/en/triplexes~for-sale~montreal-mercier-hochelaga-maisonneuve/9447898?view=Summary,Triplex,3.0,,,45.60251367,-73.51765083,"2269 - 2273, Rue Joffre",Montréal,Mercier/Hochelaga-Maisonneuve,459900.0,459900.0,0,28560.0
17179251,centris,1,0,2020-03-07,2020-05-28,82,https://www.centris.ca/en/5plex~for-sale~montreal-saint-laurent/17179251?view=Summary,Quintuplex,5.0,,,45.50341643,-73.70160464,"2733 - 2739, Rue Cazeneuve",Montréal,Saint-Laurent,1250000.0,1100000.0,1,61440.0
23325586,centris,1,0,2020-03-07,2020-05-28,82,https://www.centris.ca/en/4plex~for-sale~montreal-anjou/23325586?view=Summary,Quadruplex,4.0,,,45.609571,-73.544434,"6448 - 6454, Avenue Des Ormeaux",Montréal,Anjou,899000.0,899000.0,0,39960.0
18854220,centris,0,0,2020-03-07,2020-03-29,22,https://www.centris.ca/en/triplexes~for-sale~montreal-le-plateau-mont-royal/18854220?view=Summary,Triplex,3.0,,,45.524314,-73.598798,"5441 - 5445, Rue Saint-Urbain",Montréal,Le Plateau-Mont-Royal,1349000.0,1349000.0,0,64980.0
23524063,centris,1,0,2020-03-07,2020-05-28,82,https://www.centris.ca/en/duplexes~for-sale~montreal-lasalle/23524063?view=Summary,Duplex,2.0,,,45.433858,-73.590331,"191 - 193, Avenue Allion",Montréal,LaSalle,769900.0,739900.0,1,33600.0
19357382,centris,1,0,2020-03-07,2020-05-28,82,https://www.centris.ca/en/duplexes~for-sale~montreal-le-sud-ouest/19357382?view=Summary,Duplex,2.0,,,45.477323,-73.586163,"4080 - 4082, Rue Saint-Jacques",Montréal,Le Sud-Ouest,3400000.0,2999000.0,1,54000.0
21771552,centris,0,0,2020-03-07,2020-03-29,22,https://www.centris.ca/en/duplexes~for-sale~montreal-mercier-hochelaga-maisonneuve/21771552?view=Summary,Duplex,2.0,,,45.606822,-73.52773499999998,"3310 - 3312, boulevard Pierre-Bernard",Montréal,Mercier/Hochelaga-Maisonneuve,579000.0,579000.0,0,35100.0
18085920,centris,0,0,2020-03-07,2020-03-29,22,https://www.centris.ca/en/triplexes~for-sale~montreal-ahuntsic-cartierville/18085920?view=Summary,Triplex,3.0,,,45.547299,-73.639566,"571 - 575, Rue Saint-Arsène",Montréal,Ahuntsic-Cartierville,550000.0,550000.0,0,25296.0
16121786,centris,1,0,2020-03-07,2020-05-28,82,https://www.centris.ca/en/duplexes~for-sale~montreal-villeray-saint-michel-parc-extension/16121786?view=Summary,Duplex,2.0,,,45.56291450000001,-73.60550749,"7768 - 7772, 16e Avenue",Montréal,Villeray/Saint-Michel/Parc-Extension,599000.0,599000.0,0,54000.0
24612134,centris,0,0,2020-03-07,2020-05-01,55,https://www.centris.ca/en/4plex~for-sale~montreal-ville-marie/24612134?view=Summary,Quadruplex,4.0,,,45.502811,-73.556247,"212 - 214, Rue du Saint-Sacrement",Montréal,Ville-Marie,4888888.0,4888888.0,0,242100.0
13918727,centris,1,0,2020-03-07,2020-05-28,82,https://www.centris.ca/en/triplexes~for-sale~montreal-le-plateau-mont-royal/13918727?view=Summary,Triplex,3.0,,,45.53617912,-73.57134167,"2178 - 80, Avenue du Mont-Royal Est",Montréal,Le Plateau-Mont-Royal,1090000.0,1090000.0,0,70080.0
20490641,centris,0,0,2020-03-07,2020-03-29,22,https://www.centris.ca/en/duplexes~for-sale~montreal-le-plateau-mont-royal/20490641?view=Summary,Duplex,2.0,,,45.529581,-73.580708,"4636 - 4638, Rue De La Roche",Montréal,Le Plateau-Mont-Royal,995000.0,995000.0,0,44400.0
20163099,centris,0,0,2020-03-07,2020-03-29,22,https://www.centris.ca/en/duplexes~for-sale~montreal-saint-leonard/20163099?view=Summary,Duplex,2.0,,,45.57413851,-73.58785209,"7385 - 7387, Rue Baudelaire",Montréal,Saint-Léonard,789000.0,789000.0,0,43800.0
27361771,centris,1,0,2020-03-07,2020-05-28,82,https://www.centris.ca/en/duplexes~for-sale~montreal-mercier-hochelaga-maisonneuve/27361771?view=Summary,Duplex,2.0,,,45.568292,-73.52363517,"600 - 602, Rue Bossuet",Montréal,Mercier/Hochelaga-Maisonneuve,565000.0,565000.0,0,26100.0
18701049,centris,0,0,2020-03-07,2020-03-29,22,https://www.centris.ca/en/duplexes~for-sale~montreal-rosemont-la-petite-patrie/18701049?view=Summary,Duplex,2.0,,,45.545965,-73.59291,"6409 - 6411, Avenue des Érables",Montréal,Rosemont/La Petite-Patrie,845000.0,845000.0,0,35820.0
16558750,centris,0,0,2020-03-07,2020-03-29,22,https://www.centris.ca/en/duplexes~for-sale~montreal-montreal-nord/16558750?view=Summary,Duplex,2.0,,,45.600408,-73.622738,"5273 - 5275, Rue Louis-Francoeur",Montréal,Montréal-Nord,549500.0,549500.0,0,22500.0
25676594,centris,1,0,2020-03-07,2020-05-28,82,https://www.centris.ca/en/4plex~for-sale~montreal-rosemont-la-petite-patrie/25676594?view=Summary,Quadruplex,4.0,,,45.57660473,-73.56726034,"6494, Rue Lemay",Montréal,Rosemont/La Petite-Patrie,989000.0,989000.0,0,41988.0
28975224,centris,1,0,2020-03-07,2020-05-28,82,https://www.centris.ca/en/4plex~for-sale~montreal-villeray-saint-michel-parc-extension/28975224?view=Summary,Quadruplex,4.0,,,45.555127,-73.615449,"7987 - 7991, Avenue De Lorimier",Montréal,Villeray/Saint-Michel/Parc-Extension,659900.0,659900.0,0,37440.0
12491356,centris,0,0,2020-03-07,2020-03-29,22,https://www.centris.ca/en/duplexes~for-sale~montreal-cote-des-neiges-notre-dame-de-grace/12491356?view=Summary,Duplex,2.0,,,45.497927,-73.636811,"4360 - 4362, Avenue Carlton",Montréal,Côte-des-Neiges/Notre-Dame-de-Grâce,530000.0,530000.0,0,25020.0
25578753,centris,1,0,2020-03-07,2020-05-28,82,https://www.centris.ca/en/triplexes~for-sale~sainte-anne-de-bellevue/25578753?view=Summary,Triplex,3.0,,,45.406384,-73.954667,"12Z - 14Z, Rue de l'Église",Montréal,Sainte-Anne-de-Bellevue,889000.0,749900.0,1,44400.0
12066782,centris,1,0,2020-03-07,2020-05-28,82,https://www.centris.ca/en/triplexes~for-sale~westmount/12066782?view=Summary,Triplex,3.0,,,45.478226,-73.599564,"4826, boulevard De Maisonneuve Ouest",Montréal,Westmount,3198000.0,3198000.0,0,110400.0
15065585,centris,1,0,2020-03-07,2020-05-28,82,https://www.centris.ca/en/triplexes~for-sale~montreal-rosemont-la-petite-patrie/15065585?view=Summary,Triplex,3.0,,,45.563675,-73.577714,"6395 - 6399, 24e Avenue",Montréal,Rosemont/La Petite-Patrie,865000.0,840000.0,1,44640.0
19542953,centris,0,0,2020-03-07,2020-04-01,25,https://www.centris.ca/en/4plex~for-sale~montreal-montreal-nord/19542953?view=Summary,Quadruplex,4.0,,,45.60095399,-73.63730281,"4687 - 4691, boulevard Henri-Bourassa Est",Montréal,Montréal-Nord,425000.0,425000.0,0,38220.0
21525291,centris,0,0,2020-03-07,2020-03-29,22,https://www.centris.ca/en/duplexes~for-sale~montreal-cote-des-neiges-notre-dame-de-grace/21525291?view=Summary,Duplex,2.0,,,45.464307,-73.623039,"2345 - 2347, Avenue West Hill",Montréal,Côte-des-Neiges/Notre-Dame-de-Grâce,629000.0,629000.0,0,32400.0
26680659,centris,1,0,2020-03-07,2020-05-28,82,https://www.centris.ca/en/4plex~for-sale~montreal-ahuntsic-cartierville/26680659?view=Summary,Quadruplex,4.0,,,45.568706,-73.64313299999998,"9625 - 9629, Avenue Merritt",Montréal,Ahuntsic-Cartierville,949000.0,949000.0,0,45180.0
19750422,centris,0,0,2020-03-07,2020-03-29,22,https://www.centris.ca/en/5plex~for-sale~montreal-rosemont-la-petite-patrie/19750422?view=Summary,Quintuplex,5.0,,,45.54975437,-73.562235,"4286 - 4292, Rue Moïse-Picard",Montréal,Rosemont/La Petite-Patrie,1075000.0,1075000.0,0,47256.0
11694040,centris,1,0,2020-03-07,2020-05-28,82,https://www.centris.ca/en/4plex~for-sale~montreal-ville-marie/11694040?view=Summary,Quadruplex,4.0,,,45.51516125,-73.56564625,"311, Rue Ontario Est",Montréal,Ville-Marie,1759000.0,1759000.0,0,79800.0
14124926,centris,1,0,2020-03-07,2020-05-28,82,https://www.centris.ca/en/4plex~for-sale~montreal-le-sud-ouest/14124926?view=Summary,Quadruplex,4.0,,,45.45022700000001,-73.598411,"2900 - 2904, Rue Allard",Montréal,Le Sud-Ouest,899000.0,899000.0,0,42900.0
14659817,centris,0,0,2020-03-07,2020-03-29,22,https://www.centris.ca/en/duplexes~for-sale~montreal-mercier-hochelaga-maisonneuve/14659817?view=Summary,Duplex,2.0,,,45.607206,-73.521045,"9140 - 9142, Rue Sainte-Claire",Montréal,Mercier/Hochelaga-Maisonneuve,489000.0,489000.0,0,9000.0
27395999,centris,1,0,2020-03-07,2020-05-28,82,https://www.centris.ca/en/triplexes~for-sale~montreal-ahuntsic-cartierville/27395999?view=Summary,Triplex,3.0,,,45.52515,-73.725988,"6810 - 6812, Rue Métivier",Montréal,Ahuntsic-Cartierville,899000.0,899000.0,0,31980.0
28301191,centris,0,0,2020-03-07,2020-03-29,22,https://www.centris.ca/en/duplexes~for-sale~montreal-montreal-nord/28301191?view=Summary,Duplex,2.0,,,45.61193791,-73.61537946,"6330 - 6334, Rue de Normandie",Montréal,Montréal-Nord,409000.0,409000.0,0,34020.0
17312095,centris,1,0,2020-03-07,2020-05-28,82,https://www.centris.ca/en/4plex~for-sale~montreal-mercier-hochelaga-maisonneuve/17312095?view=Summary,Quadruplex,4.0,,,45.589681,-73.565905,"6830 - 6834, boulevard Langelier",Montréal,Mercier/Hochelaga-Maisonneuve,879000.0,879000.0,0,45660.0
19876505,centris,1,0,2020-03-07,2020-05-28,82,https://www.centris.ca/en/5plex~for-sale~montreal-saint-leonard/19876505?view=Summary,Quintuplex,5.0,,,45.59800900000001,-73.590266,"6390 - 6396, Rue P.-E.-Lamarche",Montréal,Saint-Léonard,1050000.0,1050000.0,0,54360.0
20767972,centris,0,0,2020-03-07,2020-03-29,22,https://www.centris.ca/en/4plex~for-sale~montreal-villeray-saint-michel-parc-extension/20767972?view=Summary,Quadruplex,4.0,,,45.547548,-73.634214,"8543 - 8549, Avenue des Belges",Montréal,Villeray/Saint-Michel/Parc-Extension,749000.0,749000.0,0,41100.0
28738935,centris,0,0,2020-03-07,2020-03-29,22,https://www.centris.ca/en/triplexes~for-sale~montreal-cote-des-neiges-notre-dame-de-grace/28738935?view=Summary,Triplex,3.0,,,45.462179,-73.642974,"6985 - 6987, Avenue Somerled",Montréal,Côte-des-Neiges/Notre-Dame-de-Grâce,910000.0,910000.0,0,49200.0
